2025_05_10_1437-PARTIDO_VS_BACRC_1RONDA.csv,Player Name,Period Name,Activity Name,Period Name2,Total Duration,Total Distance,HSR,Acceleration B1-3 Total Efforts (Gen 2),Maximum Velocity,Tackles Total (Band1-Band3)
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Tomas Fernandez A.,PRIMER TIEMPO,Partido vs CASI (V) 1°RONDA,PRIMER TIEMPO,00:44:54,4038.12,335.47,38,8.39,24
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Bautista Gatti,PRIMER TIEMPO,Partido vs CASI (V) 1°RONDA,PRIMER TIEMPO,00:44:54,2692.15,44.04,20,5.95,20
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Martin Leiva,PRIMER TIEMPO,Partido vs CASI (V) 1°RONDA,PRIMER TIEMPO,00:44:54,2781.33,75.87,27,6.33,15
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Gaston Martinez S.,PRIMER TIEMPO,Partido vs CASI (V) 1°RONDA,PRIMER TIEMPO,00:44:54,3809.95,461.85,38,8.45,20
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Felipe Puertas,PRIMER TIEMPO,Partido vs CASI (V) 1°RONDA,PRIMER TIEMPO,00:44:54,3447.93,250.23,39,7.75,36
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Pedro Rodriguez A.,PRIMER TIEMPO,Partido vs CASI (V) 1°RONDA,PRIMER TIEMPO,00:44:54,3383.73,278.28,36,7.16,30
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Andres Rubio Garmendia,PRIMER TIEMPO,Partido vs CASI (V) 1°RONDA,PRIMER TIEMPO,00:44:54,2398.6,296.17,32,7.66,10
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Hipólito San Sebastián,PRIMER TIEMPO,Partido vs CASI (V) 1°RONDA,PRIMER TIEMPO,00:44:54,3209.74,127.16,28,6.8,21
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Bautista Santamarina,PRIMER TIEMPO,Partido vs CASI (V) 1°RONDA,PRIMER TIEMPO,00:44:54,3648.14,380.4,32,7.34,10
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Carlos Augusto Cabano,SEGUNDO TIEMPO,Partido vs CASI (V) 1°RONDA,SEGUNDO TIEMPO,00:46:11,2615.47,15.89,14,6.19,40
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Eliseo Chiavassa,SEGUNDO TIEMPO,Partido vs CASI (V) 1°RONDA,SEGUNDO TIEMPO,00:46:11,2673.68,105.96,24,6.41,55
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Matias Cordero,SEGUNDO TIEMPO,Partido vs CASI (V) 1°RONDA,SEGUNDO TIEMPO,00:46:11,3209.41,345.85,42,7.97,11
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Mateo Fernandez A.,SEGUNDO TIEMPO,Partido vs CASI (V) 1°RONDA,SEGUNDO TIEMPO,00:46:11,3315.32,148.71,20,7.51,5
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Tomas Fernandez A.,SEGUNDO TIEMPO,Partido vs CASI (V) 1°RONDA,SEGUNDO TIEMPO,00:46:11,4096.12,457.37,45,7.64,23
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Bautista Gatti,SEGUNDO TIEMPO,Partido vs CASI (V) 1°RONDA,SEGUNDO TIEMPO,00:46:11,2758.67,26.49,17,7.92,30
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Gaston Martinez S.,SEGUNDO TIEMPO,Partido vs CASI (V) 1°RONDA,SEGUNDO TIEMPO,00:46:11,3447.51,359.76,47,7.53,25
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Felipe Puertas,SEGUNDO TIEMPO,Partido vs CASI (V) 1°RONDA,SEGUNDO TIEMPO,00:46:11,3032.4,190.46,35,6.83,44
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Hipólito San Sebastián,SEGUNDO TIEMPO,Partido vs CASI (V) 1°RONDA,SEGUNDO TIEMPO,00:46:11,2901.27,165.15,26,7.66,35
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Bautista Santamarina,SEGUNDO TIEMPO,Partido vs CASI (V) 1°RONDA,SEGUNDO TIEMPO,00:46:11,3713.16,223.36,27,7.83,7
2025_06_14_1311-Partido_vs_CASI_V_1RONDA.csv,Manuel Tuculet,SEGUNDO TIEMPO,Partido vs CASI (V) 1°RONDA,SEGUNDO TIEMPO,00:46:11,1493.25,69.15,5,7.05,3
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Marcos Albina,Session,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,01:44:51,5380.16,283.04,33,8.09,28
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Ramiro Berardi,Session,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,01:44:51,4741.51,93.6,20,6.07,62
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Joaquin Briozzo,Session,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,01:44:51,3844.14,76.81,17,6.75,38
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Carlos Augusto Cabano,Session,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,01:44:51,5588.37,112.25,33,6.4,49
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Eliseo Chiavassa,Session,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,01:44:51,6064.39,174.92,42,6.85,70
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Carruccio Cosme,Session,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,571.35,0.0,4,3.74,0
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Mateo Fernandez A.,Session,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,01:44:51,5450.61,269.7,24,8.49,8
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Tomas Fernandez A.,Session,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,01:44:51,8562.01,750.51,63,8.21,33
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Bautista Gatti,Session,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,01:44:51,5463.32,36.54,28,5.76,46
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Ivan Korenblit,Session,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,562.81,2.77,8,5.11,0
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Juan Ignacio Lago,Session,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,01:44:51,4802.31,80.89,27,5.86,39
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Martin Leiva,Session,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,1628.64,8.48,8,5.14,26
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Alfonso Lopez F.,Session,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,01:44:51,7392.64,492.98,45,8.22,26
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Facundo Maffei,Session,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,1771.84,0.0,10,4.96,29
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Gaston Martinez S.,Session,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,01:44:51,7097.94,707.71,75,8.02,22
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Felipe Puertas,Session,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,01:44:51,5752.32,528.0,65,7.71,89
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Manuel Puertas,Session,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,2370.63,23.63,14,5.48,32
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Pedro Rodriguez A.,Session,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,01:44:51,3273.0,104.09,37,6.37,16
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Andres Rubio Garmendia,Session,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,334.42,0.0,3,3.68,0
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Hipólito San Sebastián,Session,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,01:44:51,6430.64,413.83,65,6.76,60
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Bautista Santamarina,Session,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,01:44:51,8051.01,607.99,54,9.04,14
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Manuel Tuculet,Session,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,1679.81,73.82,6,8.93,6
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Joaquin Tuculet,Session,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,01:44:51,7516.42,252.78,45,7.06,22
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Marcos Albina,PRIMER TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,00:58:08,3695.21,164.85,26,8.09,24
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Ramiro Berardi,PRIMER TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,00:58:08,2968.7,52.85,11,6.07,44
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Joaquin Briozzo,PRIMER TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,00:58:08,2878.83,46.55,13,6.75,30
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Carlos Augusto Cabano,PRIMER TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,00:58:08,2796.28,59.48,17,6.37,24
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Eliseo Chiavassa,PRIMER TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,00:58:08,3026.53,93.63,22,6.85,28
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Mateo Fernandez A.,PRIMER TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,00:58:08,3277.43,208.34,15,8.49,6
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Tomas Fernandez A.,PRIMER TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,00:58:08,4181.56,381.62,32,8.21,15
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Bautista Gatti,PRIMER TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,00:58:08,2684.41,2.79,14,5.62,21
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Juan Ignacio Lago,PRIMER TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,00:58:08,3009.76,37.12,16,5.46,20
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Alfonso Lopez F.,PRIMER TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,00:58:08,3674.08,240.23,19,7.36,13
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Gaston Martinez S.,PRIMER TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,00:58:08,3750.14,362.72,38,8.02,7
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Felipe Puertas,PRIMER TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,00:58:08,3361.47,299.15,39,7.71,54
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Pedro Rodriguez A.,PRIMER TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,00:58:08,1087.22,0.0,12,4.49,3
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Hipólito San Sebastián,PRIMER TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,00:58:08,3132.03,207.89,34,6.76,33
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Bautista Santamarina,PRIMER TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,00:58:08,4128.03,234.0,24,9.04,7
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Joaquin Tuculet,PRIMER TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,PRIMER TIEMPO,00:58:08,3896.79,120.14,22,7.06,8
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Marcos Albina,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,1684.95,118.19,7,7.99,4
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Ramiro Berardi,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,1772.81,40.75,9,5.65,18
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Joaquin Briozzo,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,965.31,30.26,4,6.58,8
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Carlos Augusto Cabano,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,2792.09,52.77,16,6.4,25
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Eliseo Chiavassa,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,3037.86,81.29,20,6.65,42
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Carruccio Cosme,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,571.35,0.0,4,3.74,0
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Mateo Fernandez A.,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,2173.18,61.36,9,6.81,2
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Tomas Fernandez A.,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,4380.45,368.89,31,7.29,18
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Bautista Gatti,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,2778.92,33.75,14,5.76,25
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Ivan Korenblit,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,562.81,2.77,8,5.11,0
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Juan Ignacio Lago,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,1792.56,43.77,11,5.86,19
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Martin Leiva,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,1628.64,8.48,8,5.14,26
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Alfonso Lopez F.,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,3718.55,252.75,26,8.22,13
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Facundo Maffei,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,1771.84,0.0,10,4.96,29
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Gaston Martinez S.,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,3347.79,344.99,37,7.55,15
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Felipe Puertas,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,2390.85,228.85,26,7.41,35
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Manuel Puertas,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,2370.63,23.63,14,5.48,32
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Pedro Rodriguez A.,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,2185.78,104.09,25,6.37,13
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Andres Rubio Garmendia,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,334.42,0.0,3,3.68,0
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Hipólito San Sebastián,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,3298.61,205.94,31,6.24,27
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Bautista Santamarina,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,3922.98,373.99,30,7.56,7
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Manuel Tuculet,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,1679.81,73.82,6,8.93,6
2025_06_21_1309-PARTIDO_vs._SAN_LUIS_1RONDA.csv,Joaquin Tuculet,SEGUNDO TIEMPO,PARTIDO vs. SAN LUIS 1°RONDA,SEGUNDO TIEMPO,00:46:43,3619.63,132.64,23,6.91,14
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Marcos Albina,Session,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,01:38:15,7522.36,586.06,52,7.22,34
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Ramiro Berardi,Session,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,01:26:22,4774.77,130.74,38,6.78,61
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Carlos Augusto Cabano,Session,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,01:38:15,5504.86,177.68,45,6.64,134
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Eliseo Chiavassa,Session,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,01:38:15,5818.69,184.28,42,6.6,81
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Carruccio Cosme,Session,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:05:59,458.42,0.0,2,4.9,8
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Tomas Fernandez A.,Session,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,01:38:15,8541.73,741.68,89,8.31,46
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Bautista Gatti,Session,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,01:19:48,4316.81,70.15,30,5.98,37
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Juan Ignacio Lago,Session,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,01:38:15,6011.6,89.25,37,6.16,62
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Martin Leiva,Session,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,01:38:15,5740.91,133.53,45,6.85,49
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Alfonso Lopez F.,Session,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,01:38:15,7467.53,567.0,60,8.22,33
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Gaston Martinez S.,Session,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,01:30:38,6484.98,758.33,71,8.86,22
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Manuel Puertas,Session,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,01:18:43,4489.4,136.32,18,7.02,58
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Pedro Rodriguez A.,Session,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:08:15,542.7,67.71,4,6.34,7
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Hipólito San Sebastián,Session,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,01:38:15,6441.78,448.09,68,7.23,73
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Bautista Santamarina,Session,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,01:38:15,8024.87,604.11,70,7.94,25
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Manuel Tuculet,Session,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,00:41:34,2385.23,241.93,22,8.44,8
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Joaquin Tuculet,Session,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,01:38:15,7541.27,336.95,64,7.08,29
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Marcos Albina,PRIMER TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,00:50:17,4145.98,363.09,33,7.22,20
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Ramiro Berardi,PRIMER TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,00:50:17,3008.36,72.56,19,6.78,41
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Carlos Augusto Cabano,PRIMER TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,00:50:17,3047.84,127.08,26,6.62,44
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Eliseo Chiavassa,PRIMER TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,00:50:17,3166.59,135.47,21,6.6,39
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Tomas Fernandez A.,PRIMER TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,00:50:17,4426.28,476.33,52,8.31,26
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Bautista Gatti,PRIMER TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,00:50:17,2987.64,59.53,20,5.87,25
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Juan Ignacio Lago,PRIMER TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,00:50:17,3236.62,63.99,20,6.16,27
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Martin Leiva,PRIMER TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,00:50:17,3039.96,79.63,25,6.85,21
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Alfonso Lopez F.,PRIMER TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,00:50:17,4002.62,400.92,31,8.22,18
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Gaston Martinez S.,PRIMER TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,00:50:17,3753.55,442.38,41,8.86,11
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Manuel Puertas,PRIMER TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,00:50:17,3018.23,92.32,12,7.02,45
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Hipólito San Sebastián,PRIMER TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,00:50:17,3584.33,412.31,31,7.23,35
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Bautista Santamarina,PRIMER TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,00:50:17,4137.79,335.22,31,7.94,11
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Manuel Tuculet,PRIMER TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,00:41:34,2385.23,241.93,22,8.44,8
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Joaquin Tuculet,PRIMER TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,PRIMER TIEMPO,00:50:17,3953.41,236.94,40,7.08,20
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Marcos Albina,SEGUNDO TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:47:58,3376.38,222.97,19,7.15,14
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Ramiro Berardi,SEGUNDO TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:36:04,1766.41,58.18,19,5.41,20
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Carlos Augusto Cabano,SEGUNDO TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:47:58,2457.01,50.6,19,6.64,90
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Eliseo Chiavassa,SEGUNDO TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:47:58,2652.1,48.81,21,5.84,42
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Carruccio Cosme,SEGUNDO TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:05:59,458.42,0.0,2,4.9,8
